admin,biryr,han,sex,teasown,orch,cashcrop
430223,1982,1,.541176,0,.01,.58
430223,1983,1,.544828,0,.01,.58
430223,1984,1,.515873,0,.01,.58
430223,1985,1,.540881,0,.01,.58
430223,1986,1,.531579,0,.01,.58
430223,1987,1,.461929,0,.01,.58
430223,1988,1,.518868,0,.01,.58
430223,1989,1,.497436,0,.01,.58
430223,1990,1,.417722,0,.01,.58
430224,1962,1,.514925,0,.06,.59
430224,1963,1,.470238,0,.06,.59
430224,1964,1,.577586,0,.06,.59
430224,1965,1,.513514,0,.06,.59
430224,1966,1,.536232,0,.06,.59
430224,1967,1,.425926,0,.06,.59
430224,1968,1,.572289,0,.06,.59
430224,1969,1,.495575,0,.06,.59
430224,1970,1,.486842,0,.06,.59
430224,1971,1,.504587,0,.06,.59
430224,1972,1,.480315,0,.06,.59
430224,1973,1,.495868,0,.06,.59
430224,1974,1,.507042,0,.06,.59
430224,1975,1,.563636,0,.06,.59
430224,1976,1,.463768,0,.06,.59
430224,1977,1,.483871,0,.06,.59
430224,1978,1,.510417,0,.06,.59
430224,1979,1,.503817,0,.06,.59
430224,1980,1,.504132,0,.06,.59
430224,1981,1,.528,0,.06,.59
430224,1982,1,.52381,0,.06,.59
430224,1983,1,.523179,0,.06,.59
430224,1984,1,.527607,0,.06,.59
430224,1985,1,.472222,0,.06,.59
430224,1986,1,.463235,0,.06,.59
430224,1987,1,.5,0,.06,.59
430224,1988,1,.465753,0,.06,.59
430224,1989,1,.5,0,.06,.59
430224,1990,1,.544118,0,.06,.59
430225,1962,1,.512195,.02,.29,1.02
430225,1963,1,.54386,.02,.29,1.02
430225,1964,1,.542857,.02,.29,1.02
430225,1965,1,.5,.02,.29,1.02
430225,1966,1,.454545,.02,.29,1.02
430225,1967,1,.454545,.02,.29,1.02
430225,1968,1,.553571,.02,.29,1.02
430225,1969,1,.470588,.02,.29,1.02
430225,1970,1,.513514,.02,.29,1.02
430225,1971,1,.520833,.02,.29,1.02
430225,1972,1,.547619,.02,.29,1.02
430225,1973,1,.489796,.02,.29,1.02
430225,1974,1,.436364,.02,.29,1.02
430225,1975,1,.454545,.02,.29,1.02
430225,1976,1,.64,.02,.29,1.02
430225,1977,1,.514286,.02,.29,1.02
430225,1978,1,.571429,.02,.29,1.02
430225,1979,1,.483871,.02,.29,1.02
430225,1980,1,.515152,.02,.29,1.02
430225,1981,1,.42,.02,.29,1.02
430225,1982,1,.423077,.02,.29,1.02
430225,1983,1,.538462,.02,.29,1.02
430225,1984,1,.574468,.02,.29,1.02
430225,1985,1,.489796,.02,.29,1.02
430225,1986,1,.469388,.02,.29,1.02
430225,1987,1,.588235,.02,.29,1.02
430225,1988,1,.44,.02,.29,1.02
430225,1989,1,.609375,.02,.29,1.02
430225,1990,1,.521739,.02,.29,1.02
430281,1962,1,.528409,.01,.04,.57
430281,1963,1,.49537,.01,.04,.57
430281,1964,1,.509434,.01,.04,.57
430281,1965,1,.452514,.01,.04,.57
430281,1966,1,.495,.01,.04,.57
430281,1967,1,.516304,.01,.04,.57
430281,1968,1,.503968,.01,.04,.57
430281,1969,1,.398844,.01,.04,.57
430281,1970,1,.490741,.01,.04,.57
430281,1971,1,.453947,.01,.04,.57
430281,1972,1,.523529,.01,.04,.57
430281,1973,1,.560209,.01,.04,.57
430281,1974,1,.526627,.01,.04,.57
430281,1975,1,.51087,.01,.04,.57
430281,1976,1,.440476,.01,.04,.57
430281,1977,1,.5625,.01,.04,.57
430281,1978,1,.527132,.01,.04,.57
430281,1979,1,.489655,.01,.04,.57
430281,1980,1,.546154,.01,.04,.57
430281,1981,1,.531034,.01,.04,.57
430281,1982,1,.451429,.01,.04,.57
430281,1983,1,.531792,.01,.04,.57
430281,1984,1,.48366,.01,.04,.57
430281,1985,1,.532967,.01,.04,.57
430281,1986,1,.470046,.01,.04,.57
430281,1987,1,.519481,.01,.04,.57
430281,1988,1,.509615,.01,.04,.57
430281,1989,1,.546939,.01,.04,.57
430281,1990,1,.4875,.01,.04,.57
430302,1963,1,.5,0,0,1.38
430302,1965,1,0,0,0,1.38
430302,1966,1,.5,0,0,1.38
430302,1967,1,.777778,0,0,1.38
430302,1968,1,.565217,0,0,1.38
430302,1969,1,.684211,0,0,1.38
430302,1971,1,.666667,0,0,1.38
430302,1972,1,.6,0,0,1.38
430302,1973,1,.6,0,0,1.38
430302,1974,1,.666667,0,0,1.38
430302,1977,1,0,0,0,1.38
430302,1978,1,.5,0,0,1.38
430302,1979,1,.5,0,0,1.38
430302,1980,1,1,0,0,1.38
430302,1981,1,.333333,0,0,1.38
430302,1982,1,0,0,0,1.38
430302,1983,1,0,0,0,1.38
430302,1987,1,.666667,0,0,1.38
430302,1989,1,0,0,0,1.38
430302,1990,1,0,0,0,1.38
430304,1962,1,0,0,.03,.91
430304,1963,1,.5,0,.03,.91
430304,1964,1,.166667,0,.03,.91
430304,1965,1,.2,0,.03,.91
430304,1966,1,.5,0,.03,.91
430304,1967,1,.8,0,.03,.91
430304,1968,1,.555556,0,.03,.91
430304,1969,1,.333333,0,.03,.91
430304,1970,1,.333333,0,.03,.91
430304,1971,1,.666667,0,.03,.91
430304,1972,1,.5,0,.03,.91
430304,1973,1,.666667,0,.03,.91
430304,1978,1,1,0,.03,.91
430304,1979,1,.5,0,.03,.91
430304,1981,1,1,0,.03,.91
430304,1982,1,1,0,.03,.91
430304,1983,1,0,0,.03,.91
430304,1984,1,0,0,.03,.91
430304,1986,1,.666667,0,.03,.91
430304,1987,1,.5,0,.03,.91
430304,1988,1,.444444,0,.03,.91
430304,1989,1,.6,0,.03,.91
430304,1990,1,.5,0,.03,.91
430311,1962,1,.571429,0,0,0
430311,1963,1,.55814,0,0,0
430311,1964,.9756098,.365854,0,0,0
430311,1965,1,.461538,0,0,0
430311,1966,1,.5,0,0,0
430311,1967,1,.333333,0,0,0
430311,1968,1,.5,0,0,0
430311,1969,1,.5,0,0,0
430311,1970,1,.470588,0,0,0
430311,1971,1,.424242,0,0,0
430311,1972,1,.555556,0,0,0
430311,1973,1,.32,0,0,0
430311,1974,1,.545455,0,0,0
430311,1975,1,.5,0,0,0
430311,1976,1,.363636,0,0,0
430311,1977,1,.258065,0,0,0
430311,1978,1,.612903,0,0,0
430311,1979,1,.695652,0,0,0
430311,1980,1,.419355,0,0,0
430311,1981,1,.631579,0,0,0
430311,1982,1,.472222,0,0,0
430311,1983,1,.272727,0,0,0
430311,1984,1,.516129,0,0,0
430311,1985,1,.548387,0,0,0
430311,1986,1,.641026,0,0,0
430311,1987,1,.583333,0,0,0
430311,1988,1,.461538,0,0,0
430311,1989,1,.53125,0,0,0
430311,1990,1,.4375,0,0,0
430312,1962,1,.541667,0,0,0
430312,1963,1,.533333,0,0,0
430312,1964,1,.37931,0,0,0
430312,1965,1,.470588,0,0,0
430312,1966,1,.552632,0,0,0
430312,1967,1,.4,0,0,0
430312,1968,1,.266667,0,0,0
430312,1969,1,.5,0,0,0
430312,1970,1,.5,0,0,0
430312,1971,1,.470588,0,0,0
430312,1972,1,.583333,0,0,0
430312,1973,1,.521739,0,0,0
430312,1974,1,.692308,0,0,0
430312,1975,1,1,0,0,0
430312,1976,1,.285714,0,0,0
430312,1977,1,.5625,0,0,0
430312,1978,1,.5,0,0,0
430312,1979,1,.473684,0,0,0
430312,1980,1,.6,0,0,0
430312,1981,1,.2,0,0,0
430312,1982,1,.4,0,0,0
430312,1983,1,.666667,0,0,0
430312,1984,1,.8,0,0,0
430312,1985,1,.454545,0,0,0
430312,1986,1,.615385,0,0,0
430312,1987,1,.517241,0,0,0
430312,1988,1,.666667,0,0,0
430312,1989,1,.571429,0,0,0
430312,1990,1,.5,0,0,0
430321,1962,1,.509434,0,.01,.58
430321,1963,1,.525773,0,.01,.58
430321,1964,1,.524324,0,.01,.58
430321,1965,1,.438776,0,.01,.58
430321,1966,1,.511364,0,.01,.58
430321,1967,1,.414201,0,.01,.58
430321,1968,1,.507177,0,.01,.58
430321,1969,1,.452229,0,.01,.58
430321,1970,.988764,.516854,0,.01,.58
430321,1971,1,.55,0,.01,.58
430321,1972,1,.448276,0,.01,.58
430321,1973,1,.48,0,.01,.58
430321,1974,1,.52381,0,.01,.58
430321,1975,1,.657534,0,.01,.58
430321,1976,1,.515152,0,.01,.58
430321,1977,1,.525862,0,.01,.58
430321,1978,1,.545455,0,.01,.58
430321,1979,1,.495798,0,.01,.58
430321,1980,1,.557692,0,.01,.58
430321,1981,1,.571429,0,.01,.58
430321,1982,1,.473118,0,.01,.58
430321,1983,1,.410959,0,.01,.58
430321,1984,1,.538961,0,.01,.58
430321,1985,1,.487952,0,.01,.58
430321,1986,1,.502994,0,.01,.58
430321,1987,1,.546875,0,.01,.58
430321,1988,1,.5,0,.01,.58
430321,1989,1,.497207,0,.01,.58
430321,1990,1,.553191,0,.01,.58
430381,1962,1,.414141,.02,0,.51
430381,1963,.9962686,.44403,.02,0,.51
430381,1964,.9961089,.494163,.02,0,.51
430381,1965,.9962121,.44697,.02,0,.51
430381,1966,1,.512712,.02,0,.51
430381,1967,1,.46729,.02,0,.51
430381,1968,1,.466216,.02,0,.51
430381,1969,1,.456929,.02,0,.51
430381,1970,1,.505155,.02,0,.51
430381,1971,1,.549356,.02,0,.51
430381,1972,.9955157,.538117,.02,0,.51
430381,1973,1,.54902,.02,0,.51
430381,1974,1,.502262,.02,0,.51
430381,1975,1,.485294,.02,0,.51
430381,1976,1,.5375,.02,0,.51
430381,1977,1,.546154,.02,0,.51
430381,1978,1,.510204,.02,0,.51
430381,1979,1,.533333,.02,0,.51
430381,1980,1,.523179,.02,0,.51
430381,1981,1,.548571,.02,0,.51
430381,1982,1,.458515,.02,0,.51
430381,1983,1,.463158,.02,0,.51
430381,1984,1,.561497,.02,0,.51
430381,1985,1,.470297,.02,0,.51
430381,1986,1,.522124,.02,0,.51
430381,1987,1,.505747,.02,0,.51
430381,1988,1,.53012,.02,0,.51
430381,1989,1,.53405,.02,0,.51
430381,1990,1,.55303,.02,0,.51
430403,1962,1,.5,0,0,0
430403,1963,1,1,0,0,0
430403,1965,1,.75,0,0,0
430403,1966,1,0,0,0,0
430403,1967,1,.6,0,0,0
430403,1968,1,1,0,0,0
430403,1969,1,.5,0,0,0
430403,1970,1,.5,0,0,0
430403,1971,1,0,0,0,0
430403,1972,1,.5,0,0,0
430403,1973,1,1,0,0,0
430403,1974,1,.5,0,0,0
430403,1975,1,1,0,0,0
430403,1980,1,0,0,0,0
430403,1981,1,1,0,0,0
430403,1982,1,1,0,0,0
430403,1984,1,1,0,0,0
430403,1986,1,0,0,0,0
430403,1987,1,.25,0,0,0
430403,1988,1,.25,0,0,0
430403,1989,1,.333333,0,0,0
430404,1962,1,1,0,0,0
430404,1963,1,0,0,0,0
430404,1964,1,.25,0,0,0
430404,1965,1,0,0,0,0
430404,1966,1,.6,0,0,0
430404,1967,1,.25,0,0,0
430404,1968,1,.25,0,0,0
430404,1969,1,0,0,0,0
430404,1970,1,1,0,0,0
430404,1971,1,.5,0,0,0
430404,1972,1,.4,0,0,0
430404,1973,1,0,0,0,0
430404,1974,1,0,0,0,0
430404,1975,1,.5,0,0,0
430404,1977,1,1,0,0,0
430404,1978,1,0,0,0,0
430404,1979,1,.5,0,0,0
430404,1981,1,.5,0,0,0
430404,1983,1,.5,0,0,0
430404,1985,1,.75,0,0,0
430404,1986,1,.857143,0,0,0
430404,1987,1,.666667,0,0,0
430404,1988,1,.583333,0,0,0
430404,1989,1,.888889,0,0,0
430404,1990,1,.5,0,0,0
430411,1962,1,.540541,0,.07,1.64
430411,1963,1,.529412,0,.07,1.64
430411,1964,1,.382353,0,.07,1.64
430411,1965,1,.703704,0,.07,1.64
430411,1966,1,.4,0,.07,1.64
430411,1967,1,.407407,0,.07,1.64
430411,1968,1,.410256,0,.07,1.64
430411,1969,1,.416667,0,.07,1.64
430411,1970,1,.5,0,.07,1.64
430411,1971,1,.368421,0,.07,1.64
430411,1972,1,.433333,0,.07,1.64
430411,1973,1,.576923,0,.07,1.64
430411,1974,1,.44,0,.07,1.64
430411,1975,1,.444444,0,.07,1.64
430411,1976,1,.454545,0,.07,1.64
430411,1977,1,.411765,0,.07,1.64
430411,1978,1,.2,0,.07,1.64
430411,1979,1,.535714,0,.07,1.64
430411,1980,1,.428571,0,.07,1.64
430411,1981,1,.482759,0,.07,1.64
430411,1982,1,.428571,0,.07,1.64
430411,1983,1,.652174,0,.07,1.64
430411,1984,1,.333333,0,.07,1.64
430411,1985,1,.571429,0,.07,1.64
430411,1986,1,.333333,0,.07,1.64
430411,1987,1,.6,0,.07,1.64
430411,1988,1,.484848,0,.07,1.64
430411,1989,1,.543478,0,.07,1.64
430411,1990,1,.421053,0,.07,1.64
430421,1962,1,.479381,0,.01,.35
430421,1963,1,.489297,0,.01,.35
430421,1964,1,.50813,0,.01,.35
430421,1965,1,.506122,0,.01,.35
430421,1966,1,.546939,0,.01,.35
430421,1967,1,.446281,0,.01,.35
430421,1968,1,.496104,0,.01,.35
430421,1969,1,.5,0,.01,.35
430421,1970,1,.541401,0,.01,.35
430421,1971,1,.553719,0,.01,.35
430421,1972,1,.535433,0,.01,.35
430421,1973,1,.537975,0,.01,.35
430421,1974,1,.532258,0,.01,.35
430421,1975,1,.4875,0,.01,.35
430421,1976,1,.578947,0,.01,.35
430421,1977,1,.5,0,.01,.35
430421,1978,1,.486842,0,.01,.35
430421,1979,1,.496815,0,.01,.35
430421,1980,1,.472727,0,.01,.35
430421,1981,1,.559829,0,.01,.35
430421,1982,1,.477178,0,.01,.35
430421,1983,1,.56338,0,.01,.35
430421,1984,1,.502203,0,.01,.35
430421,1985,1,.561644,0,.01,.35
430421,1986,1,.543933,0,.01,.35
430421,1987,1,.543165,0,.01,.35
430421,1988,1,.474074,0,.01,.35
430421,1989,1,.519355,0,.01,.35
430421,1990,1,.528986,0,.01,.35
430422,1962,1,.48366,0,.02,.47
430422,1963,1,.550388,0,.02,.47
430422,1964,1,.445205,0,.02,.47
430422,1965,1,.448454,0,.02,.47
430422,1966,1,.527174,0,.02,.47
430422,1967,1,.528662,0,.02,.47
430422,1968,1,.517391,0,.02,.47
430422,1969,1,.5,0,.02,.47
430422,1970,1,.590164,0,.02,.47
430422,1971,1,.472727,0,.02,.47
430422,1972,1,.508671,0,.02,.47
430422,1973,1,.492147,0,.02,.47
430422,1974,1,.508021,0,.02,.47
430422,1975,1,.426667,0,.02,.47
430422,1976,1,.493506,0,.02,.47
430422,1977,1,.55,0,.02,.47
430422,1978,1,.494624,0,.02,.47
430422,1979,1,.434109,0,.02,.47
430422,1980,1,.52381,0,.02,.47
430422,1981,1,.505882,0,.02,.47
430422,1982,1,.561224,0,.02,.47
430422,1983,1,.532544,0,.02,.47
430422,1984,1,.517045,0,.02,.47
430422,1985,1,.509677,0,.02,.47
430422,1986,1,.559586,0,.02,.47
430422,1987,1,.566524,0,.02,.47
430422,1988,1,.523585,0,.02,.47
430422,1989,1,.549738,0,.02,.47
430422,1990,1,.608696,0,.02,.47
430423,1962,1,.530303,0,.03,.42
430423,1963,1,.532609,0,.03,.42
430423,1964,1,.363636,0,.03,.42
430423,1965,1,.413333,0,.03,.42
430423,1966,1,.52,0,.03,.42
430423,1967,1,.476923,0,.03,.42
430423,1968,1,.47,0,.03,.42
430423,1969,1,.548387,0,.03,.42
430423,1970,1,.75,0,.03,.42
430423,1971,1,.555556,0,.03,.42
430423,1972,1,.6,0,.03,.42
430423,1973,1,.52381,0,.03,.42
430423,1974,1,.48,0,.03,.42
430423,1975,1,.642857,0,.03,.42
430423,1976,1,.5,0,.03,.42
430423,1977,1,.5,0,.03,.42
430423,1978,1,.595238,0,.03,.42
430423,1979,1,.5,0,.03,.42
430423,1980,1,.45,0,.03,.42
430423,1981,1,.489362,0,.03,.42
430423,1982,1,.578947,0,.03,.42
430423,1983,1,.583333,0,.03,.42
430423,1984,1,.575758,0,.03,.42
430423,1985,1,.590164,0,.03,.42
430423,1986,1,.5,0,.03,.42
430423,1987,1,.55914,0,.03,.42
430423,1988,1,.418605,0,.03,.42
430423,1989,1,.563218,0,.03,.42
430423,1990,1,.368421,0,.03,.42
430424,1962,1,.495495,0,.01,.42
430424,1963,1,.551724,0,.01,.42
430424,1964,1,.522124,0,.01,.42
430424,1965,1,.438017,0,.01,.42
430424,1966,1,.450331,0,.01,.42
430424,1967,1,.521368,0,.01,.42
430424,1968,1,.471338,0,.01,.42
430424,1969,1,.477941,0,.01,.42
430424,1970,1,.462687,0,.01,.42
430424,1971,1,.493151,0,.01,.42
430424,1972,1,.552381,0,.01,.42
430424,1973,1,.528302,0,.01,.42
430424,1974,1,.474576,0,.01,.42
430424,1975,1,.5,0,.01,.42
430424,1976,1,.625,0,.01,.42
430424,1977,1,.384615,0,.01,.42
430424,1978,1,.615385,0,.01,.42
430424,1979,1,.464789,0,.01,.42
430424,1980,1,.525424,0,.01,.42
430424,1981,1,.5625,0,.01,.42
430424,1982,1,.489362,0,.01,.42
430424,1983,1,.5,0,.01,.42
430424,1984,1,.506849,0,.01,.42
430424,1985,1,.5,0,.01,.42
430424,1986,1,.438095,0,.01,.42
430424,1987,1,.503401,0,.01,.42
430424,1988,1,.527778,0,.01,.42
430424,1989,1,.581081,0,.01,.42
430424,1990,1,.5,0,.01,.42
430425,1962,1,.496,.01,.06,.57
430425,1963,1,.467836,.01,.06,.57
430425,1964,.9924242,.462121,.01,.06,.57
430425,1965,1,.456897,.01,.06,.57
430425,1966,1,.565789,.01,.06,.57
430425,1967,.9913043,.530435,.01,.06,.57
430425,1968,1,.568047,.01,.06,.57
430425,1969,.9929578,.514085,.01,.06,.57
430425,1970,.990566,.575472,.01,.06,.57
430425,1971,1,.475862,.01,.06,.57
430425,1972,.9925926,.607407,.01,.06,.57
430425,1973,.9868421,.486842,.01,.06,.57
430425,1974,1,.532374,.01,.06,.57
430425,1975,.9767442,.511628,.01,.06,.57
430425,1976,1,.5625,.01,.06,.57
430425,1977,.9883721,.488372,.01,.06,.57
430425,1978,1,.5,.01,.06,.57
430425,1979,1,.495726,.01,.06,.57
430425,1980,.9854015,.554745,.01,.06,.57
430425,1981,1,.553957,.01,.06,.57
430425,1982,.988764,.561798,.01,.06,.57
430425,1983,1,.542253,.01,.06,.57
430425,1984,1,.473684,.01,.06,.57
430425,1985,.9848485,.568182,.01,.06,.57
430425,1986,.9920635,.47619,.01,.06,.57
430425,1987,.9878788,.412121,.01,.06,.57
430425,1988,.9925926,.555556,.01,.06,.57
430425,1989,.9932432,.594595,.01,.06,.57
430425,1990,.9833333,.566667,.01,.06,.57
430426,1962,.9915966,.436975,0,.09,.73
430426,1963,1,.522293,0,.09,.73
430426,1964,1,.474138,0,.09,.73
430426,1965,1,.606299,0,.09,.73
430426,1966,.9929578,.492958,0,.09,.73
430426,1967,1,.461538,0,.09,.73
430426,1968,1,.507937,0,.09,.73
430426,1969,1,.507143,0,.09,.73
430426,1970,1,.540984,0,.09,.73
430426,1971,.9852941,.507353,0,.09,.73
430426,1972,1,.503597,0,.09,.73
430426,1973,.9925926,.518519,0,.09,.73
430426,1974,.9921875,.429688,0,.09,.73
430426,1975,1,.470588,0,.09,.73
430426,1976,1,.673077,0,.09,.73
430426,1977,1,.488889,0,.09,.73
430426,1978,1,.590909,0,.09,.73
430426,1979,1,.510638,0,.09,.73
430426,1980,1,.5,0,.09,.73
430426,1981,1,.54955,0,.09,.73
430426,1982,1,.391667,0,.09,.73
430426,1983,1,.514563,0,.09,.73
430426,1984,1,.488722,0,.09,.73
430426,1985,1,.454545,0,.09,.73
430426,1986,.9924812,.548872,0,.09,.73
430426,1987,1,.546012,0,.09,.73
430426,1988,.9935065,.551948,0,.09,.73
430426,1989,.9932886,.557047,0,.09,.73
430426,1990,1,.573171,0,.09,.73
430481,1962,1,.507463,.01,.01,.31
430481,1963,1,.517699,.01,.01,.31
430481,1964,1,.511737,.01,.01,.31
430481,1965,1,.482301,.01,.01,.31
430481,1966,1,.543568,.01,.01,.31
430481,1967,1,.5,.01,.01,.31
430481,1968,1,.524823,.01,.01,.31
430481,1969,1,.51626,.01,.01,.31
430481,1970,1,.565217,.01,.01,.31
430481,1971,1,.452675,.01,.01,.31
430481,1972,1,.51626,.01,.01,.31
430481,1973,1,.505338,.01,.01,.31
430481,1974,1,.523077,.01,.01,.31
430481,1975,1,.55,.01,.01,.31
430481,1976,1,.537879,.01,.01,.31
430481,1977,1,.538012,.01,.01,.31
430481,1978,1,.527919,.01,.01,.31
430481,1979,1,.511013,.01,.01,.31
430481,1980,1,.515982,.01,.01,.31
430481,1981,1,.534979,.01,.01,.31
430481,1982,1,.489933,.01,.01,.31
430481,1983,1,.537879,.01,.01,.31
430481,1984,1,.548837,.01,.01,.31
430481,1985,1,.485577,.01,.01,.31
430481,1986,1,.531915,.01,.01,.31
430481,1987,1,.470356,.01,.01,.31
430481,1988,1,.532468,.01,.01,.31
430481,1989,1,.551095,.01,.01,.31
430481,1990,1,.590551,.01,.01,.31
430503,1962,1,0,0,0,0
430503,1963,1,.666667,0,0,0
430503,1964,1,.222222,0,0,0
430503,1965,1,.25,0,0,0
430503,1966,1,.5,0,0,0
430503,1967,1,.5,0,0,0
430503,1968,1,.166667,0,0,0
430503,1969,1,.25,0,0,0
430503,1971,1,.4,0,0,0
430503,1972,1,0,0,0,0
430503,1973,.6666667,0,0,0,0
430503,1974,1,.666667,0,0,0
430503,1975,1,.5,0,0,0
430503,1976,1,1,0,0,0
430503,1977,1,.5,0,0,0
430503,1978,1,0,0,0,0
430503,1979,1,1,0,0,0
430503,1980,1,.333333,0,0,0
430503,1981,1,.5,0,0,0
430503,1982,1,1,0,0,0
430503,1983,1,0,0,0,0
430503,1984,1,.5,0,0,0
430503,1985,1,.666667,0,0,0
430503,1986,1,.222222,0,0,0
430503,1987,1,.5,0,0,0
430503,1988,1,.181818,0,0,0
430503,1989,1,.444444,0,0,0
430503,1990,1,.6,0,0,0
430511,1962,.9818182,.454545,0,.12,.72
430511,1963,1,.508197,0,.12,.72
430511,1964,1,.488372,0,.12,.72
430511,1965,1,.488889,0,.12,.72
430511,1966,1,.37037,0,.12,.72
430511,1967,1,.535714,0,.12,.72
430511,1968,1,.566265,0,.12,.72
430511,1969,1,.534247,0,.12,.72
430511,1970,1,.548387,0,.12,.72
430511,1971,1,.517857,0,.12,.72
430511,1972,1,.461538,0,.12,.72
430511,1973,1,.630435,0,.12,.72
430511,1974,1,.509804,0,.12,.72
430511,1975,1,.454545,0,.12,.72
430511,1976,1,.64,0,.12,.72
430511,1977,1,.416667,0,.12,.72
430511,1978,1,.512195,0,.12,.72
430511,1979,1,.594595,0,.12,.72
430511,1980,1,.517241,0,.12,.72
430511,1981,1,.530612,0,.12,.72
430511,1982,1,.4375,0,.12,.72
430511,1983,1,.446809,0,.12,.72
430511,1984,1,.568627,0,.12,.72
430511,1985,1,.510204,0,.12,.72
430511,1986,1,.5,0,.12,.72
430511,1987,1,.538462,0,.12,.72
430511,1988,1,.597015,0,.12,.72
430511,1989,1,.55,0,.12,.72
430511,1990,1,.595238,0,.12,.72
430521,1962,1,.460317,0,.04,.4
430521,1963,1,.442553,0,.04,.4
430521,1964,.9946237,.467742,0,.04,.4
430521,1965,.9947917,.46875,0,.04,.4
430521,1966,1,.513228,0,.04,.4
430521,1967,1,.522727,0,.04,.4
430521,1968,1,.554217,0,.04,.4
430521,1969,1,.508403,0,.04,.4
430521,1970,1,.503704,0,.04,.4
430521,1971,1,.48,0,.04,.4
430521,1972,1,.559471,0,.04,.4
430521,1973,1,.573705,0,.04,.4
430521,1974,1,.492188,0,.04,.4
430521,1975,1,.384615,0,.04,.4
430521,1976,1,.54023,0,.04,.4
430521,1977,1,.56962,0,.04,.4
430521,1978,1,.473373,0,.04,.4
430521,1979,1,.509346,0,.04,.4
430521,1980,1,.464088,0,.04,.4
430521,1981,1,.504854,0,.04,.4
430521,1982,1,.526316,0,.04,.4
430521,1983,1,.491228,0,.04,.4
430521,1984,1,.538095,0,.04,.4
430521,1985,1,.529412,0,.04,.4
430521,1986,1,.481308,0,.04,.4
430521,1987,1,.533074,0,.04,.4
430521,1988,.996124,.542636,0,.04,.4
430521,1989,1,.540179,0,.04,.4
430521,1990,1,.509091,0,.04,.4
430522,1962,.991228,.570175,0,.04,.38
430522,1963,.9922481,.503876,0,.04,.38
430522,1964,1,.489796,0,.04,.38
430522,1965,.992126,.527559,0,.04,.38
430522,1966,1,.477876,0,.04,.38
430522,1967,.9904762,.447619,0,.04,.38
430522,1968,1,.49375,0,.04,.38
430522,1969,1,.403101,0,.04,.38
430522,1970,1,.462687,0,.04,.38
430522,1971,1,.505263,0,.04,.38
430522,1972,1,.496183,0,.04,.38
430522,1973,.9916667,.475,0,.04,.38
430522,1974,1,.503546,0,.04,.38
430522,1975,1,.447368,0,.04,.38
430522,1976,1,.54717,0,.04,.38
430522,1977,.990566,.481132,0,.04,.38
430522,1978,1,.5,0,.04,.38
430522,1979,1,.520661,0,.04,.38
430522,1980,1,.405797,0,.04,.38
430522,1981,1,.584906,0,.04,.38
430522,1982,1,.492857,0,.04,.38
430522,1983,1,.445313,0,.04,.38
430522,1984,1,.486239,0,.04,.38
430522,1985,1,.576271,0,.04,.38
430522,1986,1,.503876,0,.04,.38
430522,1987,1,.49162,0,.04,.38
430522,1988,1,.535211,0,.04,.38
430522,1989,1,.587302,0,.04,.38
430522,1990,1,.5,0,.04,.38
430523,1962,1,.453947,.02,.06,.44
430523,1963,1,.492147,.02,.06,.44
430523,1964,1,.494253,.02,.06,.44
430523,1965,1,.550633,.02,.06,.44
430523,1966,1,.526667,.02,.06,.44
430523,1967,1,.532934,.02,.06,.44
430523,1968,.9953052,.497653,.02,.06,.44
430523,1969,1,.533333,.02,.06,.44
430523,1970,1,.542056,.02,.06,.44
430523,1971,1,.467949,.02,.06,.44
430523,1972,1,.459627,.02,.06,.44
430523,1973,1,.507246,.02,.06,.44
430523,1974,1,.536232,.02,.06,.44
430523,1975,1,.692308,.02,.06,.44
430523,1976,1,.469136,.02,.06,.44
430523,1977,1,.539326,.02,.06,.44
430523,1978,1,.5375,.02,.06,.44
430523,1979,1,.576642,.02,.06,.44
430523,1980,1,.482517,.02,.06,.44
430523,1981,1,.505435,.02,.06,.44
430523,1982,1,.486607,.02,.06,.44
430523,1983,1,.489247,.02,.06,.44
430523,1984,1,.507614,.02,.06,.44
430523,1985,1,.508571,.02,.06,.44
430523,1986,1,.47486,.02,.06,.44
430523,1987,1,.476596,.02,.06,.44
430523,1988,1,.470588,.02,.06,.44
430523,1989,1,.548936,.02,.06,.44
430523,1990,1,.458824,.02,.06,.44
430524,1962,.9605911,.453202,.01,.03,.44
430524,1963,.9699571,.579399,.01,.03,.44
430524,1964,.967033,.489011,.01,.03,.44
430524,1965,.987069,.487069,.01,.03,.44
430524,1966,.9608696,.443478,.01,.03,.44
430524,1967,.9615384,.554945,.01,.03,.44
430524,1968,.9795082,.561475,.01,.03,.44
430524,1969,.9767442,.496124,.01,.03,.44
430524,1970,.9561403,.570175,.01,.03,.44
430524,1971,.9880952,.571429,.01,.03,.44
430524,1972,.9744681,.565957,.01,.03,.44
430524,1973,.9787234,.480851,.01,.03,.44
430524,1974,.984375,.53125,.01,.03,.44
430524,1975,.9741379,.482759,.01,.03,.44
430524,1976,1,.54,.01,.03,.44
430524,1977,.98125,.475,.01,.03,.44
430524,1978,.9868421,.447368,.01,.03,.44
430524,1979,.9942529,.488506,.01,.03,.44
430524,1980,.9940829,.449704,.01,.03,.44
430524,1981,.9893048,.534759,.01,.03,.44
430524,1982,.9601594,.513944,.01,.03,.44
430524,1983,.9591837,.535714,.01,.03,.44
430524,1984,.9680365,.56621,.01,.03,.44
430524,1985,.9755102,.542857,.01,.03,.44
